imdb_title_id,weighted_average_vote,total_votes,mean_vote,median_vote,votes_10,votes_9,votes_8,votes_7,votes_6,votes_5,votes_4,votes_3,votes_2,votes_1,allgenders_0age_avg_vote,allgenders_0age_votes,allgenders_18age_avg_vote,allgenders_18age_votes,allgenders_30age_avg_vote,allgenders_30age_votes,allgenders_45age_avg_vote,allgenders_45age_votes,males_allages_avg_vote,males_allages_votes,males_0age_avg_vote,males_0age_votes,males_18age_avg_vote,males_18age_votes,males_30age_avg_vote,males_30age_votes,males_45age_avg_vote,males_45age_votes,females_allages_avg_vote,females_allages_votes,females_0age_avg_vote,females_0age_votes,females_18age_avg_vote,females_18age_votes,females_30age_avg_vote,females_30age_votes,females_45age_avg_vote,females_45age_votes,top1000_voters_rating,top1000_voters_votes,us_voters_rating,us_voters_votes,non_us_voters_rating,non_us_voters_votes
tt0007257,4.7,564,6.4,7.0,13,2,27,380,54,13,17,20,17,21,,,4.2,8.0,4.7,63.0,5.3,458.0,5.0,301.0,,,4.0,6.0,4.7,48.0,5.6,243.0,4.4,228.0,,,4.5,2.0,4.2,12.0,4.5,213.0,5.3,30.0,5.6,464.0,4.2,62.0
tt0007260,6.5,141,6.6,7.0,7,8,18,42,39,18,3,1,3,2,,,6.6,9.0,6.1,39.0,6.9,68.0,6.5,103.0,,,6.4,5.0,6.0,33.0,6.8,59.0,6.8,16.0,,,7.8,4.0,6.0,4.0,7.3,8.0,6.8,42.0,6.6,44.0,6.3,65.0
tt0007309,5.6,183,5.7,6.0,5,4,12,29,57,44,18,7,3,4,,,5.7,16.0,5.4,71.0,6.0,64.0,5.6,142.0,,,5.7,13.0,5.4,69.0,5.8,56.0,6.2,13.0,,,5.7,3.0,4.5,2.0,7.5,8.0,5.5,33.0,6.0,40.0,5.5,106.0
tt0007338,6.4,313,6.4,6.0,24,14,35,67,97,41,12,8,6,9,,,6.4,23.0,6.2,85.0,6.5,157.0,6.4,227.0,,,6.5,15.0,6.2,70.0,6.5,130.0,6.6,44.0,,,6.3,8.0,6.3,13.0,6.9,23.0,6.3,48.0,6.6,160.0,6.0,83.0
tt0007340,6.8,342,6.9,7.0,23,24,64,107,76,27,8,6,5,2,,,7.3,53.0,6.7,91.0,6.6,118.0,6.7,220.0,,,7.1,34.0,6.6,80.0,6.6,95.0,7.3,48.0,,,7.7,18.0,6.7,10.0,7.0,20.0,6.0,49.0,6.9,113.0,6.7,128.0
tt0007361,6.2,349,5.9,6.0,19,15,51,72,96,24,19,5,2,46,,,6.2,26.0,6.1,127.0,6.5,129.0,6.2,235.0,,,5.9,16.0,6.0,109.0,6.4,103.0,6.9,50.0,,,6.6,10.0,6.7,15.0,7.2,23.0,5.9,38.0,6.6,164.0,6.1,106.0
tt0007367,5.3,509,6.4,7.0,23,9,31,303,44,24,25,15,12,23,,,5.1,10.0,5.5,60.0,5.3,400.0,5.5,266.0,,,4.9,7.0,5.3,45.0,5.6,209.0,5.1,208.0,,,5.3,3.0,5.9,15.0,4.3,190.0,5.3,22.0,5.7,399.0,5.1,67.0
tt0007522,5.8,100,6.1,6.0,7,3,13,12,28,21,10,2,1,3,,,5.9,7.0,5.4,44.0,6.3,29.0,5.7,70.0,,,6.0,5.0,5.3,37.0,6.1,26.0,6.1,11.0,,,5.5,2.0,5.8,6.0,7.0,3.0,5.9,21.0,5.8,13.0,5.8,65.0
tt0007558,6.3,591,6.2,6.0,41,38,94,122,119,83,24,12,15,43,2.0,1.0,5.9,57.0,5.8,172.0,6.6,233.0,6.1,379.0,2.0,1.0,5.8,47.0,5.7,142.0,6.5,176.0,6.9,95.0,,,6.6,10.0,6.6,26.0,7.0,54.0,5.7,66.0,6.3,274.0,6.1,175.0
tt0007610,5.9,267,5.9,6.0,11,10,16,48,108,29,17,10,7,11,,,6.1,14.0,6.0,73.0,5.7,117.0,5.8,177.0,,,6.1,10.0,5.9,63.0,5.7,97.0,5.9,31.0,,,6.0,3.0,6.3,9.0,5.4,17.0,5.9,36.0,5.9,131.0,5.5,64.0
tt0007755,6.0,468,5.8,6.0,16,6,44,106,138,77,32,15,3,31,5.0,1.0,6.2,45.0,6.0,170.0,5.9,167.0,6.0,365.0,5.0,1.0,6.2,43.0,6.0,162.0,5.9,150.0,5.8,21.0,,,8.0,2.0,6.7,6.0,5.0,13.0,5.7,48.0,6.0,161.0,6.0,210.0
tt0007801,6.5,298,5.9,6.0,70,8,21,35,53,22,13,7,2,67,,,6.3,34.0,6.4,109.0,6.9,99.0,6.4,187.0,,,6.2,28.0,6.3,83.0,6.7,69.0,7.1,61.0,,,6.5,6.0,6.8,24.0,7.6,30.0,5.8,28.0,6.6,132.0,6.5,106.0
tt0007983,6.1,129,6.4,6.0,5,10,9,34,41,17,7,1,3,2,,,5.7,18.0,6.3,49.0,6.4,39.0,6.2,92.0,,,5.8,15.0,6.3,42.0,6.5,32.0,5.9,15.0,,,4.7,3.0,5.8,6.0,6.5,5.0,5.7,28.0,6.3,26.0,6.2,74.0
tt0008011,6.1,135,6.3,6.0,8,2,25,24,38,23,10,0,2,3,,,5.1,6.0,6.1,38.0,6.3,61.0,6.0,100.0,,,5.1,6.0,6.0,36.0,6.2,56.0,8.0,6.0,,,,,10.0,1.0,8.0,5.0,6.2,26.0,6.2,57.0,5.9,44.0
tt0008100,6.5,585,6.7,7.0,41,53,97,144,130,64,27,17,5,7,4.0,1.0,6.3,73.0,6.5,241.0,6.8,170.0,6.5,416.0,,,6.3,56.0,6.5,202.0,6.7,147.0,6.7,72.0,4.0,1.0,6.3,17.0,6.6,31.0,7.5,22.0,6.3,65.0,6.5,98.0,6.5,356.0
tt0008150,6.5,501,6.3,7.0,31,37,68,126,109,49,23,8,4,46,7.0,1.0,6.3,30.0,6.3,155.0,6.6,200.0,6.4,320.0,7.0,1.0,6.2,23.0,6.3,130.0,6.5,157.0,6.9,71.0,,,7.2,7.0,7.2,22.0,6.7,41.0,6.5,65.0,6.6,165.0,6.3,211.0
tt0008188,5.9,608,6.5,7.0,39,20,68,281,85,36,20,16,26,17,6.0,1.0,4.6,23.0,6.1,113.0,6.3,407.0,6.2,358.0,6.0,1.0,4.3,17.0,6.3,93.0,6.5,241.0,5.1,190.0,,,5.2,6.0,4.8,18.0,5.4,166.0,6.3,58.0,6.0,404.0,6.0,136.0
tt0008196,5.7,638,6.6,7.0,113,20,38,223,98,33,26,22,25,40,7.0,1.0,5.3,29.0,5.9,138.0,5.9,402.0,5.8,355.0,7.0,1.0,5.0,18.0,5.9,103.0,6.1,228.0,5.5,217.0,,,6.3,11.0,5.9,31.0,4.7,173.0,6.0,44.0,6.3,416.0,5.4,148.0
tt0008279,6.4,109,6.4,6.0,6,7,20,18,32,8,9,4,2,3,,,5.7,7.0,6.2,46.0,7.0,42.0,6.4,89.0,,,5.7,7.0,6.1,39.0,6.9,39.0,7.1,8.0,,,,,6.7,5.0,7.3,3.0,6.9,33.0,6.0,18.0,6.6,72.0
tt0008309,6.7,257,6.6,7.0,14,12,31,90,69,21,8,3,1,8,,,7.1,9.0,6.7,61.0,6.8,150.0,6.7,190.0,,,6.9,7.0,6.7,54.0,6.7,124.0,6.8,32.0,,,7.5,2.0,6.6,5.0,6.8,25.0,6.6,52.0,6.7,138.0,6.7,83.0
tt0008395,7.1,458,6.8,7.0,57,67,77,100,62,34,11,2,5,43,,,7.0,59.0,7.0,171.0,7.2,150.0,7.0,301.0,,,6.9,45.0,7.0,142.0,7.1,107.0,7.8,84.0,,,7.7,14.0,7.6,25.0,8.0,43.0,6.6,62.0,6.5,102.0,7.2,259.0
tt0008443,6.7,1266,6.8,7.0,122,48,194,481,240,81,35,17,15,33,5.0,1.0,6.6,111.0,6.6,404.0,6.7,584.0,6.6,815.0,5.0,1.0,6.5,79.0,6.5,315.0,6.6,403.0,6.9,295.0,,,6.8,32.0,6.9,83.0,7.0,177.0,6.3,109.0,6.8,656.0,6.5,410.0
tt0008489,6.4,130,6.8,7.0,24,7,7,35,22,21,9,1,2,2,,,5.9,10.0,5.9,35.0,6.9,49.0,6.4,79.0,,,6.0,5.0,6.1,28.0,6.8,41.0,6.2,19.0,,,5.8,5.0,4.8,6.0,7.6,8.0,6.6,29.0,6.9,32.0,6.1,58.0
tt0008499,6.1,770,7.0,8.0,102,83,209,125,87,52,27,31,25,29,,,5.6,47.0,6.3,208.0,5.9,427.0,6.2,460.0,,,5.4,30.0,6.3,162.0,6.0,257.0,5.9,231.0,,,6.0,17.0,6.4,43.0,5.5,169.0,5.5,67.0,6.5,430.0,5.8,239.0
tt0008519,5.7,727,6.6,7.0,29,18,151,303,82,44,34,23,26,17,6.0,1.0,5.4,22.0,6.1,120.0,5.7,520.0,5.9,426.0,6.0,1.0,5.3,17.0,6.1,97.0,5.9,306.0,5.1,238.0,,,5.7,5.0,6.2,21.0,3.9,212.0,5.5,60.0,6.1,510.0,5.5,144.0
tt0008536,6.9,147,6.7,7.0,13,16,30,29,29,12,4,3,1,10,,,7.0,23.0,7.1,53.0,6.7,42.0,6.8,101.0,,,6.8,20.0,6.8,45.0,6.6,34.0,7.8,17.0,,,9.0,3.0,8.2,6.0,7.0,8.0,6.6,31.0,7.1,19.0,6.8,91.0
tt0008634,6.2,372,6.2,6.0,23,17,45,87,101,40,21,12,5,21,6.0,1.0,6.4,24.0,6.2,121.0,6.4,147.0,6.3,274.0,6.0,1.0,6.4,23.0,6.2,113.0,6.4,133.0,6.9,18.0,,,10.0,1.0,7.5,4.0,6.4,13.0,6.0,57.0,6.5,92.0,6.2,191.0
tt0008652,6.0,108,6.2,6.0,8,5,6,22,38,16,6,3,0,4,,,5.9,8.0,5.9,34.0,6.2,40.0,6.0,74.0,,,5.7,7.0,5.8,27.0,6.2,38.0,6.4,8.0,,,7.0,1.0,6.2,5.0,7.5,2.0,6.0,22.0,6.2,32.0,6.0,46.0
tt0008663,7.4,1508,7.2,7.0,185,178,351,430,188,49,24,8,6,89,7.0,2.0,7.4,227.0,7.4,614.0,7.3,426.0,7.4,1111.0,7.0,2.0,7.4,193.0,7.4,532.0,7.2,357.0,7.4,168.0,,,7.3,31.0,7.3,72.0,7.6,64.0,7.0,121.0,7.3,424.0,7.4,790.0
tt0008672,6.0,189,6.4,7.0,7,20,15,60,40,19,11,12,3,2,,,5.1,15.0,5.6,65.0,6.8,72.0,6.1,135.0,,,5.1,15.0,5.7,59.0,6.7,59.0,7.2,15.0,,,,,7.7,3.0,7.4,12.0,5.7,42.0,6.6,40.0,6.0,105.0
tt0008679,4.8,481,7.0,7.0,102,33,72,138,37,15,13,18,28,25,,,4.8,6.0,4.9,83.0,4.6,336.0,5.0,244.0,,,5.0,4.0,5.0,59.0,5.0,178.0,3.6,183.0,,,2.5,2.0,4.5,24.0,3.3,157.0,4.7,20.0,5.6,367.0,3.8,54.0
tt0008687,6.1,140,6.3,6.0,10,9,10,32,37,24,7,4,2,5,,,5.0,8.0,6.1,44.0,6.5,47.0,6.1,88.0,,,4.8,6.0,6.2,34.0,6.5,43.0,4.9,14.0,,,5.5,2.0,4.7,9.0,7.3,3.0,5.7,24.0,5.8,47.0,6.1,48.0
tt0008710,6.7,148,6.9,7.0,12,10,27,42,41,8,1,1,1,5,,,6.7,10.0,6.2,52.0,7.1,59.0,6.6,111.0,,,6.9,9.0,6.1,43.0,6.9,54.0,6.8,12.0,,,5.0,1.0,6.1,6.0,8.0,5.0,6.9,34.0,6.6,30.0,6.6,85.0
tt0008775,6.4,557,6.8,7.0,27,29,48,309,80,28,8,6,6,16,6.0,1.0,6.1,30.0,6.3,125.0,6.8,346.0,6.4,333.0,6.0,1.0,5.9,21.0,6.3,104.0,6.8,201.0,6.7,174.0,,,6.8,9.0,6.6,19.0,6.8,144.0,6.4,45.0,6.6,354.0,6.3,138.0
tt0008827,5.8,740,6.6,7.0,111,21,66,288,84,51,24,27,20,48,,,5.5,22.0,5.9,156.0,5.8,467.0,6.0,427.0,,,6.0,17.0,5.8,123.0,6.1,281.0,5.3,221.0,,,4.0,5.0,6.4,30.0,4.5,184.0,5.6,53.0,6.2,489.0,5.5,148.0
tt0008843,5.9,123,6.0,6.0,7,3,10,22,37,25,11,4,1,3,,,6.0,31.0,5.7,45.0,5.9,32.0,5.8,94.0,,,5.8,23.0,5.6,40.0,6.1,30.0,6.4,14.0,,,6.7,8.0,6.0,5.0,5.0,1.0,5.9,25.0,5.1,10.0,5.9,92.0
tt0008854,5.5,554,5.5,6.0,17,11,38,86,132,125,77,29,14,25,,,5.0,32.0,5.5,160.0,5.6,232.0,5.4,384.0,,,4.9,26.0,5.4,144.0,5.5,209.0,6.0,38.0,,,5.6,6.0,6.2,12.0,6.1,19.0,5.6,81.0,5.3,178.0,5.6,219.0
tt0008879,7.3,1518,6.9,7.0,162,185,317,395,193,73,25,19,12,137,5.5,2.0,7.2,157.0,7.2,594.0,7.3,516.0,7.2,1058.0,5.5,2.0,7.2,127.0,7.2,504.0,7.2,409.0,7.3,217.0,,,7.5,30.0,7.0,86.0,7.6,99.0,7.1,128.0,7.2,525.0,7.2,686.0
tt0008891,7.0,782,6.7,7.0,87,83,141,186,124,58,13,17,13,60,,,6.6,63.0,6.9,289.0,7.1,315.0,6.9,573.0,,,6.6,48.0,6.8,248.0,7.0,267.0,7.8,101.0,,,7.1,15.0,7.8,36.0,8.4,45.0,6.4,88.0,7.1,320.0,6.8,323.0
tt0008930,6.0,116,6.0,6.0,2,2,11,25,40,21,10,1,4,0,,,5.6,10.0,5.5,28.0,6.2,58.0,5.8,85.0,,,5.7,7.0,5.5,23.0,6.0,50.0,6.5,13.0,,,5.5,2.0,5.8,4.0,7.2,7.0,6.0,18.0,6.0,62.0,5.5,27.0
tt0008950,6.0,267,6.1,6.0,7,9,30,62,78,46,20,7,4,4,,,6.0,23.0,5.8,90.0,6.3,111.0,6.0,207.0,,,5.9,19.0,5.8,79.0,6.3,105.0,6.3,16.0,,,6.8,4.0,5.7,7.0,7.5,5.0,5.5,50.0,5.9,72.0,6.1,145.0
tt0009014,5.9,134,6.0,6.0,8,5,19,27,26,22,12,6,3,6,,,6.4,17.0,6.1,40.0,5.7,52.0,6.0,103.0,,,6.6,15.0,6.0,35.0,5.7,48.0,5.8,7.0,,,5.0,1.0,6.3,3.0,5.7,3.0,5.7,32.0,6.3,27.0,5.8,82.0
tt0009062,6.2,515,6.0,6.0,35,24,66,98,138,57,27,14,6,50,,,6.4,24.0,5.9,191.0,6.4,212.0,6.1,349.0,,,6.5,18.0,5.9,161.0,6.3,166.0,6.7,76.0,,,6.0,6.0,6.4,27.0,7.2,42.0,5.3,38.0,6.3,224.0,6.1,198.0
tt0009086,5.4,281,6.2,7.0,11,11,26,113,46,31,15,9,7,12,,,4.2,9.0,5.2,44.0,5.9,199.0,5.6,158.0,,,3.9,5.0,5.2,37.0,6.1,113.0,4.6,95.0,,,4.5,4.0,5.0,6.0,4.5,85.0,5.6,29.0,5.9,193.0,5.0,57.0
tt0009150,6.4,906,6.8,7.0,135,57,105,260,181,52,31,25,19,41,4.0,1.0,6.6,54.0,6.3,217.0,6.4,472.0,6.4,547.0,4.0,1.0,6.5,40.0,6.3,176.0,6.6,315.0,6.1,206.0,,,6.9,14.0,6.5,34.0,5.3,155.0,6.7,82.0,6.3,461.0,6.4,271.0
tt0009153,6.1,112,6.1,6.0,10,4,8,26,27,17,6,6,1,7,,,6.1,9.0,5.9,33.0,6.7,48.0,6.3,89.0,,,6.1,9.0,5.9,32.0,6.7,43.0,7.7,3.0,,,,,,,7.7,3.0,6.2,30.0,6.4,21.0,6.2,64.0
tt0009241,5.1,594,6.5,7.0,11,4,66,357,55,28,18,24,14,17,,,4.1,9.0,5.4,82.0,5.3,459.0,5.5,316.0,,,4.0,5.0,5.5,59.0,5.7,248.0,4.2,236.0,,,5.8,4.0,4.9,22.0,3.1,210.0,5.6,26.0,5.5,479.0,5.0,69.0
tt0009326,6.5,119,6.5,7.0,5,5,20,38,25,13,5,4,1,3,,,6.0,5.0,6.1,32.0,7.0,58.0,6.4,84.0,,,5.8,4.0,5.6,26.0,7.0,50.0,7.4,13.0,,,7.0,1.0,7.6,5.0,7.0,7.0,6.2,23.0,6.4,54.0,6.6,40.0
tt0009356,5.2,616,6.5,7.0,59,23,44,279,78,30,31,23,12,37,,,4.1,6.0,4.9,83.0,5.5,471.0,5.3,317.0,,,2.8,4.0,4.7,60.0,5.6,250.0,5.3,245.0,,,5.5,2.0,5.6,23.0,4.9,219.0,5.0,27.0,5.5,485.0,5.0,76.0
tt0009369,5.9,1061,7.1,8.0,211,68,277,168,108,72,29,39,48,41,,,5.6,48.0,5.9,235.0,5.8,668.0,5.9,650.0,,,5.5,32.0,5.8,189.0,6.0,418.0,5.7,308.0,,,6.2,16.0,6.6,42.0,4.7,248.0,5.5,96.0,6.2,724.0,5.3,210.0
tt0009440,6.4,178,6.4,6.0,9,8,25,41,53,22,9,4,5,2,5.0,1.0,5.8,8.0,6.4,49.0,6.7,90.0,6.4,139.0,5.0,1.0,5.7,6.0,6.4,44.0,6.6,85.0,6.5,10.0,,,6.0,2.0,6.3,3.0,7.2,4.0,6.6,45.0,6.1,67.0,6.7,78.0
tt0009475,4.4,484,6.4,7.0,18,4,98,214,58,13,14,22,15,28,,,3.0,5.0,4.4,42.0,5.1,401.0,4.7,249.0,,,2.5,2.0,4.5,38.0,5.4,206.0,3.5,202.0,,,5.3,3.0,4.5,4.0,3.8,194.0,5.1,19.0,4.9,396.0,4.2,51.0
tt0009559,6.1,341,6.7,7.0,45,30,59,72,48,29,22,11,14,11,7.0,1.0,5.7,18.0,6.2,91.0,5.9,160.0,6.1,205.0,7.0,1.0,5.4,11.0,6.2,75.0,6.0,113.0,5.8,69.0,,,6.1,7.0,6.2,13.0,4.8,47.0,5.6,49.0,6.5,147.0,5.6,117.0
tt0009608,5.1,697,7.3,8.0,188,58,203,51,35,33,37,27,27,38,,,4.0,15.0,5.7,142.0,4.9,482.0,5.2,391.0,,,4.2,11.0,5.7,111.0,5.1,264.0,4.3,252.0,,,3.2,4.0,5.3,30.0,3.9,217.0,4.1,40.0,5.8,511.0,4.5,124.0
tt0009611,7.3,5895,6.7,7.0,552,564,1303,1742,724,228,69,35,22,656,5.0,4.0,7.3,833.0,7.3,2162.0,7.3,1730.0,7.3,4074.0,4.7,3.0,7.3,729.0,7.3,1888.0,7.3,1340.0,7.4,746.0,6.0,1.0,7.4,96.0,7.3,257.0,7.6,380.0,6.8,283.0,7.3,1734.0,7.3,2694.0
tt0009652,6.7,1360,7.4,8.0,266,119,380,269,124,68,39,40,37,18,4.0,1.0,6.5,69.0,6.7,390.0,6.5,700.0,6.6,811.0,4.0,1.0,6.4,46.0,6.7,294.0,6.6,456.0,6.7,358.0,,,6.9,23.0,6.8,92.0,6.0,239.0,6.0,95.0,6.9,757.0,6.5,379.0
tt0009682,5.7,684,5.9,6.0,39,20,57,120,201,121,55,26,17,28,,,4.9,52.0,5.4,199.0,6.2,295.0,5.8,509.0,,,4.9,45.0,5.4,178.0,6.2,267.0,5.4,46.0,,,4.6,7.0,5.2,14.0,6.1,23.0,5.9,91.0,5.9,232.0,5.6,288.0
tt0009701,7.0,309,6.7,7.0,63,30,50,54,32,19,6,7,4,44,,,6.9,30.0,7.3,108.0,6.6,93.0,7.0,187.0,,,7.0,25.0,7.2,88.0,6.6,70.0,7.4,43.0,,,5.5,5.0,7.8,17.0,7.6,21.0,6.1,51.0,7.6,87.0,6.7,137.0
tt0009737,5.9,109,6.0,6.0,6,4,10,21,31,21,5,3,5,3,,,5.4,8.0,5.9,29.0,6.2,49.0,6.0,84.0,,,4.9,6.0,5.8,27.0,6.3,48.0,5.9,5.0,,,6.5,2.0,6.0,2.0,4.0,1.0,6.0,27.0,6.2,53.0,5.6,31.0
tt0009796,6.8,262,6.5,7.0,20,13,46,78,44,21,9,9,5,17,7.0,1.0,6.8,8.0,6.9,72.0,6.8,134.0,6.8,184.0,7.0,1.0,6.4,7.0,6.8,60.0,6.8,113.0,7.4,28.0,,,10.0,1.0,7.5,8.0,7.0,18.0,6.8,51.0,6.6,103.0,6.9,106.0
tt0009878,7.0,1122,6.8,7.0,126,122,202,277,189,56,25,15,13,97,6.5,2.0,7.2,147.0,6.8,423.0,7.1,330.0,6.9,691.0,6.5,2.0,7.1,81.0,6.7,326.0,7.0,266.0,7.4,218.0,,,7.3,64.0,7.3,88.0,7.8,60.0,6.4,83.0,6.9,308.0,7.0,554.0
tt0009892,5.9,963,7.1,10.0,570,13,23,36,17,20,12,8,15,249,,,5.8,159.0,5.1,266.0,6.6,125.0,5.4,491.0,,,5.2,100.0,4.7,198.0,6.3,85.0,8.1,217.0,,,8.4,59.0,7.6,66.0,8.1,37.0,6.2,29.0,7.1,114.0,5.0,359.0
tt0009893,7.2,1631,6.8,7.0,177,174,331,446,204,93,32,18,10,146,6.0,1.0,7.2,158.0,7.2,692.0,7.3,530.0,7.1,1161.0,6.0,1.0,7.1,126.0,7.1,585.0,7.2,424.0,7.7,233.0,,,7.8,32.0,7.4,99.0,8.0,98.0,6.9,124.0,7.3,474.0,7.2,856.0
tt0009894,7.1,168,7.0,7.0,21,12,37,36,32,11,9,5,0,5,,,6.9,28.0,6.9,60.0,6.8,43.0,6.9,117.0,,,7.0,23.0,6.9,52.0,6.9,36.0,6.9,15.0,,,5.8,4.0,7.0,4.0,7.4,6.0,5.8,32.0,6.1,20.0,6.9,96.0
tt0009900,6.3,857,6.9,7.0,110,32,131,332,101,65,24,13,10,39,,,5.5,45.0,6.2,196.0,6.6,522.0,6.3,511.0,,,5.5,36.0,6.3,161.0,6.7,307.0,5.8,251.0,,,5.4,9.0,5.8,30.0,5.9,211.0,6.5,69.0,6.4,516.0,6.2,230.0
tt0009915,7.1,165,7.0,7.0,12,16,45,47,19,8,4,4,3,7,,,7.8,11.0,7.2,47.0,6.9,76.0,7.1,128.0,,,7.3,9.0,7.2,44.0,7.0,71.0,7.5,6.0,,,9.5,2.0,7.5,2.0,5.0,2.0,6.4,37.0,7.6,50.0,6.6,75.0
tt0009937,7.0,1325,6.6,7.0,143,112,221,359,216,82,25,10,10,147,,,6.9,94.0,6.9,487.0,7.1,521.0,7.0,929.0,,,7.0,76.0,6.9,415.0,7.1,419.0,7.0,183.0,,,6.5,18.0,7.1,68.0,7.1,95.0,6.9,123.0,6.9,439.0,7.0,627.0
tt0009968,7.3,9241,7.5,8.0,1556,1184,2252,2054,1110,505,267,117,83,113,6.4,7.0,7.2,1314.0,7.3,3754.0,7.5,2289.0,7.3,6048.0,6.4,7.0,7.2,1019.0,7.3,3108.0,7.4,1778.0,7.4,1410.0,,,7.0,282.0,7.3,605.0,7.8,495.0,7.0,243.0,7.3,3049.0,7.3,3884.0
tt0009976,5.7,631,6.7,7.0,140,18,62,174,85,38,27,17,21,49,,,5.0,11.0,5.8,136.0,5.9,404.0,5.9,369.0,,,5.4,6.0,5.8,108.0,6.1,249.0,5.0,187.0,,,4.3,5.0,5.8,26.0,4.6,154.0,5.9,44.0,6.3,470.0,4.6,79.0
tt0010040,6.5,1306,7.3,8.0,327,124,241,244,135,76,31,37,54,37,6.0,1.0,6.7,55.0,6.6,362.0,6.5,706.0,6.4,774.0,,,6.4,34.0,6.5,266.0,6.4,452.0,7.0,365.0,6.0,1.0,7.2,21.0,7.1,92.0,6.7,246.0,5.8,96.0,6.9,761.0,6.2,339.0
tt0010060,5.9,814,6.6,7.0,58,39,230,217,88,43,24,30,51,34,,,5.9,24.0,6.3,146.0,5.8,546.0,6.1,461.0,,,5.7,16.0,6.1,104.0,6.1,331.0,5.5,262.0,,,6.2,8.0,6.7,39.0,4.3,214.0,6.1,64.0,6.3,559.0,5.6,156.0
tt0010071,6.6,1122,7.7,8.0,300,107,281,159,116,65,35,15,10,34,,,6.2,42.0,6.7,277.0,6.6,673.0,6.6,659.0,,,6.1,28.0,6.6,215.0,6.6,403.0,6.9,339.0,,,6.4,14.0,7.2,59.0,6.4,265.0,5.5,80.0,6.9,705.0,6.3,273.0
tt0010103,5.3,646,6.5,7.0,12,9,63,403,48,29,24,19,16,23,,,4.5,11.0,5.5,93.0,5.6,497.0,5.6,352.0,,,3.5,6.0,5.5,68.0,5.9,275.0,4.9,249.0,,,5.9,5.0,5.4,23.0,4.0,221.0,5.8,35.0,5.9,512.0,5.1,80.0
tt0010137,5.4,697,7.5,8.0,241,74,165,46,26,21,17,22,41,44,,,5.2,15.0,6.2,131.0,4.8,479.0,5.5,371.0,,,5.4,12.0,6.2,96.0,5.1,259.0,4.5,257.0,,,2.0,3.0,6.0,33.0,3.5,220.0,4.6,43.0,6.4,508.0,4.6,116.0
tt0010162,6.5,203,8.2,10.0,117,14,12,16,16,5,4,3,3,13,,,6.7,8.0,6.7,32.0,4.9,53.0,5.8,78.0,,,6.8,5.0,6.5,24.0,5.0,44.0,6.5,20.0,,,7.7,3.0,7.2,7.0,4.7,9.0,4.7,31.0,7.5,52.0,4.7,36.0
tt0010193,5.8,671,6.5,7.0,31,25,107,299,77,41,17,29,19,26,,,6.1,25.0,5.8,103.0,5.6,470.0,5.8,370.0,,,6.0,15.0,5.7,81.0,5.8,267.0,5.5,233.0,,,6.3,10.0,5.8,18.0,4.3,203.0,6.0,58.0,5.9,450.0,5.5,139.0
tt0010195,6.8,254,7.0,7.0,31,16,42,76,40,26,16,2,3,2,,,6.5,22.0,6.7,68.0,6.9,121.0,6.8,175.0,,,7.0,14.0,6.6,59.0,6.9,96.0,6.8,39.0,,,5.1,8.0,7.7,8.0,6.9,22.0,6.3,44.0,7.0,146.0,6.1,58.0
tt0010208,5.6,553,5.7,6.0,31,16,29,87,139,133,49,29,9,31,,,5.2,54.0,5.5,198.0,5.9,204.0,5.6,422.0,,,5.1,52.0,5.4,180.0,5.9,180.0,6.3,35.0,,,10.0,2.0,6.4,12.0,5.8,19.0,5.4,79.0,5.5,165.0,5.6,268.0
tt0010219,3.9,368,6.5,7.0,35,25,47,156,19,15,15,22,15,19,,,4.7,6.0,4.6,41.0,3.6,295.0,4.0,197.0,,,5.0,3.0,4.6,34.0,3.7,156.0,3.7,150.0,,,3.3,3.0,5.1,7.0,3.3,139.0,3.1,17.0,5.6,286.0,3.0,57.0
tt0010227,5.6,510,6.5,7.0,12,23,65,256,63,23,8,29,13,18,,,4.8,8.0,5.9,73.0,5.8,382.0,5.9,291.0,,,4.5,6.0,5.9,61.0,6.2,219.0,4.9,176.0,,,5.5,2.0,6.1,12.0,3.8,162.0,5.8,35.0,6.2,372.0,5.3,87.0
tt0010247,7.3,1176,6.8,7.0,153,156,227,264,136,58,25,20,6,131,7.0,1.0,6.9,111.0,7.1,456.0,7.3,394.0,7.2,800.0,7.0,1.0,7.0,89.0,7.2,387.0,7.2,309.0,7.2,166.0,,,6.9,21.0,6.5,62.0,8.1,79.0,6.9,107.0,7.1,300.0,7.2,624.0
tt0010267,6.7,929,6.8,7.0,50,31,131,477,119,54,25,9,6,27,5.0,1.0,6.3,28.0,6.6,184.0,7.0,639.0,6.7,557.0,5.0,1.0,6.1,19.0,6.5,145.0,6.9,382.0,7.2,298.0,,,6.6,9.0,7.1,36.0,7.3,251.0,6.4,72.0,7.0,662.0,6.4,173.0
tt0010281,6.9,1230,7.0,7.0,112,107,206,358,291,87,38,12,7,12,3.0,1.0,6.9,122.0,6.9,532.0,6.9,362.0,6.8,868.0,3.0,1.0,6.8,92.0,6.8,456.0,6.8,303.0,7.2,157.0,,,7.0,30.0,7.1,69.0,7.4,53.0,6.3,108.0,6.8,290.0,6.8,684.0
